Symbol,SIDM00551,SIDM00478,SIDM00326,SIDM01026,SIDM01028,SIDM00278,SIDM00250,SIDM01032,SIDM01031,SIDM01024,SIDM01027,SIDM00956,SIDM00347,SIDM00325,SIDM01025,SIDM00349,SIDM00052,SIDM01029,SIDM00322
STX5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
SYVN1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0
TADA2A,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
TARS2,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
TCP10L2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TFAP4,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TGIF1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
TIMM8A,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TIPRL,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
TLK2,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
TM9SF2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
TMEM184C,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
TMEM199,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
TMEM230,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
TMEM41B,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
TMSB15A,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
TMX2,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
TRMT10C,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TRMT6,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
TSEN34,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
TTF2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
TUBA3D,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
TVP23C-CDRT4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
TXNDC9,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
UBC,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
UGP2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
UQCR10,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
USE1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
UTP3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UVRAG,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VGLL3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
VNN2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
VPS16,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
VPS35,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
VPS45,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
VPS54,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
VPS72,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
VWA9,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
WAPAL,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
WDR48,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
WDR73,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WRB,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
YME1L1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ZCCHC7,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ZNF674,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZRANB2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ABHD17A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
ACSL5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
ACTR8,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ADAM10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
AFP,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
AGBL3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
AGR3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
AKR1C2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
AKR1D1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ALG10,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
ALG10B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
AMBRA1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ANKRD18A,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ANKRD32,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ANKRD36,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ANTXRL,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
AP1G1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
AP3B1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AP3M2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
APOBEC4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
ARF1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ARF6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
ARHGAP19,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
ARHGEF38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ARID2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ARL4A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ARMC5,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ASNS,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATAD1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ATF2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ATF4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ATP5G2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
AVPR1A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
AZGP1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAG4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BAP1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
BAZ1B,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BECN1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
BIRC2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
BIVM,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
BMPR1A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
BRCA1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BRCA2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
BRD8,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
BST1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
C13orf45,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C15orf41,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
C16orf90,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
C1orf234,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
C5orf48,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
C6orf211,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
C8orf44,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
CAP1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
CARM1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CARS2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CBX3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC101,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CCDC107,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
CCDC144A,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
CCDC179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
CCDC77,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
CD177,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CD2BP2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
CD46,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
CD86,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CDS2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
CEP57,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
CEPT1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CFLAR,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CLTA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CNOT2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
COQ2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
COX6C,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
CPAMD8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
CRIPT,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
CROCC,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CSTA,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
CSTF2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CUL2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CWC25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CXorf61,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
CYB5B,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
DCAF15,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCTN1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DCUN1D1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDRGK1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
DDX1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDX19A,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DDX28,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
DEFB115,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
DERL1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
DHODH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
DHRSX,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
DHX35,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
DHX40,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
DMRTC1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
DNAJB11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
DRG1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
DYDC1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
DYNC2LI1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
E4F1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EDC4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
EFHD2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFNB2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
ELF2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
ELL2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
EMC1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
ENAH,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ERCC6L,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
ERVV-1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
ERVV-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
EXOC4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
EXOSC10,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
EXT2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FAF2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FAM129A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
FAM175A,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
FAM185A,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
FAM220A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
FAM45A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
FAM50A,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
FAM50B,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
FAM9B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
FANCD2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
FBXO11,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FECH,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
FERMT3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
FKBP9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
FKBPL,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FLII,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
FLVCR2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
FOXK1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FOXM1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
FPGS,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
FTH1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
GAB1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GABARAP,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GET4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GFM1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
GLMN,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GLRX5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GPR89B,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
GRAP,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
GTF2IRD2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
H2AFZ,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
HBS1L,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
HIBCH,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
HIGD1A,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HIST1H4J,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
HLA-A,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HLA-DRB1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HMGN2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
HNRNPA1L2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
HOXB9,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
HTRA2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
HYDIN,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
IFT88,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
IGF1R,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
IL18,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
IL6ST,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
IST1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
ITGB5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
JTB,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
KAT2A,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KATNB1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
KCTD9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
KDELR2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
KDM1A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
KIAA1279,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
KIAA1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
KIF22,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
KLHL12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KNTC1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
KRAS,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
KRT83,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
KRT86,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
KRTAP4-4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
KTI12,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
L3MBTL1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LARS2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
LCE5A,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
LGALS7B,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LIG4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
LIMS3L,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
LMAN2L,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
LOX,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LPCAT3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
LPGAT1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
LRP12,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
LSM14A,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
LSMD1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
LYZL2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
MAP3K4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MAPRE1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5-Mar,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MED25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
METTL5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MGAT4A,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
MIEN1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
MKLN1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MOS,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
MPPE1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
MPRIP,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
MRPL42,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRPL51,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRPL53,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
MRPS24,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MRPS26,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MSTO1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MT1H,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MT1HL1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
MTAP,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
MTERFD1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
MTG2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
MTO1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
MTRF1L,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
MTRR,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
MUC20,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
MYRF,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
NAA30,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NAF1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NAMPT,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
NCOR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
NDUFA10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NDUFA3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NDUFA5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NDUFA6,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NDUFA9,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
NDUFAF5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
NDUFB4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NDUFC1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NDUFS1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
NDUFV1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NEK5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
NFATC2IP,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
NFE2L2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
NFU1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NHLRC3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
NISCH,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
NSFL1C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
OCM2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ODF2L,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
PAICS,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
PAIP1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
PAPPA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PARN,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
PARS2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
PDAP1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PDE6H,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PFAS,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PGAM1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PGS1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PIK3R1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
PIN4,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
PINX1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
PITRM1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
PMVK,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PNPLA8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
PPP1R35,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PPP2R1B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
PPP6C,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PRAMEF2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PRB4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
PRDX3,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
PRKAG1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
PRKAG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
PRR14L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
PTCD3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
PTPMT1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
